Sheet,CUSTOMER_ID,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,PRODUCTCODE,PRODUCTLINE,MSRP,ORDERDATE,YEAR_ID,MONTH_ID,QTR_ID,STATUS_ID,STATUS,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,SALES,ORDERLINENUMBER,DEALSIZE
,2.0,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,S18_3856,,,2005-03-30,,,,1.0,Shipped,10398.0,45.0,100.0,4811.85,17.0,Medium
,62.0,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,S18_3856,,,2005-04-01,,,,1.0,Shipped,10400.0,58.0,100.0,7307.42,6.0,Large
,88.0,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,S18_3856,,,2005-05-09,,,,2.0,Disputed,10415.0,51.0,100.0,6209.25,5.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_4027,,,2003-01-31,,,,1.0,Shipped,10104.0,38.0,100.0,5348.5,3.0,Medium
,27.0,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,S18_4027,,,2003-04-16,,,,1.0,Shipped,10117.0,22.0,100.0,2780.58,12.0,Small
,75.0,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,S18_4027,,,2003-06-03,,,,1.0,Shipped,10127.0,25.0,100.0,3447.0,5.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_4027,,,2003-08-08,,,,1.0,Shipped,10142.0,24.0,100.0,3791.52,15.0,Medium
,29.0,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,S18_4027,,,2003-09-25,,,,1.0,Shipped,10152.0,35.0,100.0,4524.1,1.0,Medium
,27.0,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,S18_4027,,,2003-10-22,,,,1.0,Shipped,10165.0,28.0,100.0,3337.6,6.0,Medium
,71.0,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,S18_4027,,,2003-11-06,,,,1.0,Shipped,10176.0,36.0,100.0,5532.12,5.0,Medium
,51.0,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,S18_4027,,,2003-11-14,,,,1.0,Shipped,10185.0,39.0,100.0,5096.91,16.0,Medium
,35.0,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,S18_4027,,,2003-11-26,,,,1.0,Shipped,10196.0,27.0,100.0,4537.08,8.0,Medium
,65.0,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,S18_4027,,,2003-12-09,,,,1.0,Shipped,10207.0,40.0,100.0,6146.8,1.0,Medium
,76.0,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,S18_4027,,,2004-02-12,,,,1.0,Shipped,10220.0,50.0,100.0,8258.0,5.0,Large
,73.0,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,S18_4027,,,2004-03-15,,,,1.0,Shipped,10230.0,42.0,100.0,7238.28,3.0,Large
,74.0,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,S18_4027,,,2004-05-05,,,,1.0,Shipped,10247.0,48.0,100.0,6756.0,5.0,Medium
,19.0,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,S18_4027,,,2004-07-20,,,,1.0,Shipped,10272.0,25.0,100.0,3734.0,5.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_4027,,,2004-08-20,,,,1.0,Shipped,10282.0,31.0,100.0,4674.8,8.0,Medium
,1.0,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,S18_4027,,,2004-09-08,,,,1.0,Shipped,10292.0,44.0,100.0,7140.76,2.0,Large
,78.0,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,S18_4027,,,2004-10-14,,,,1.0,Shipped,10306.0,23.0,100.0,3600.65,16.0,Medium
,79.0,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,S18_4027,,,2004-10-22,,,,1.0,Shipped,10314.0,29.0,100.0,4206.74,8.0,Medium
,12.0,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,S18_4027,,,2004-11-05,,,,1.0,Shipped,10324.0,49.0,100.0,5379.71,13.0,Medium
,28.0,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,S18_4027,,,2004-11-21,,,,1.0,Shipped,10337.0,36.0,100.0,5679.36,3.0,Medium
,75.0,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,S18_4027,,,2004-12-01,,,,1.0,Shipped,10349.0,34.0,100.0,4394.84,5.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_4027,,,2004-12-10,,,,1.0,Shipped,10358.0,25.0,100.0,2528.25,13.0,Small
,36.0,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,S18_4027,,,2005-01-26,,,,1.0,Shipped,10372.0,48.0,100.0,7031.52,6.0,Large
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_4027,,,2005-02-22,,,,1.0,Shipped,10383.0,38.0,100.0,5340.9,1.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_4027,,,2005-03-15,,,,1.0,Shipped,10394.0,37.0,100.0,6376.58,1.0,Medium
,14.0,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,S18_4027,,,2005-05-05,,,,1.0,Shipped,10413.0,49.0,100.0,6896.75,5.0,Medium
,41.0,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,S18_4409,,,2003-01-06,,,,1.0,Shipped,10100.0,22.0,86.51,1903.22,4.0,Small
,78.0,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,S18_4409,,,2003-03-18,,,,1.0,Shipped,10110.0,28.0,89.27,2499.56,8.0,Small
,85.0,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,S18_4409,,,2003-05-21,,,,1.0,Shipped,10124.0,36.0,85.59,3081.24,7.0,Medium
,43.0,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,S18_4409,,,2003-09-11,,,,1.0,Shipped,10148.0,34.0,100.0,3598.22,1.0,Medium
,5.0,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,S18_4409,,,2003-10-18,,,,1.0,Shipped,10162.0,39.0,100.0,3912.09,10.0,Medium
,87.0,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,S18_4409,,,2003-11-05,,,,1.0,Shipped,10173.0,21.0,75.46,1584.66,14.0,Small
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_4409,,,2003-11-12,,,,1.0,Shipped,10182.0,36.0,100.0,3942.72,11.0,Medium
,88.0,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,S18_4409,,,2003-11-21,,,,1.0,Shipped,10193.0,24.0,97.55,2341.2,15.0,Small
,75.0,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,S18_4409,,,2003-12-02,,,,1.0,Shipped,10204.0,29.0,85.59,2482.11,5.0,Small
,53.0,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,S18_4409,,,2004-01-22,,,,1.0,Shipped,10213.0,38.0,94.79,3602.02,1.0,Medium
,31.0,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,S18_4409,,,2004-03-02,,,,1.0,Shipped,10227.0,34.0,100.0,3566.94,11.0,Medium
,84.0,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,S18_4409,,,2004-04-13,,,,1.0,Shipped,10241.0,42.0,90.19,3787.98,3.0,Medium
,37.0,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,S18_4409,,,2004-08-17,,,,1.0,Shipped,10280.0,35.0,100.0,3704.05,17.0,Medium
,66.0,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,S18_4409,,,2004-09-01,,,,1.0,Shipped,10288.0,35.0,80.99,2834.65,6.0,Small
,23.0,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,S18_4409,,,2003-10-06,,,,1.0,Shipped,10302.0,38.0,89.27,3392.26,2.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_4409,,,2004-10-16,,,,1.0,Shipped,10311.0,41.0,81.91,3358.31,1.0,Medium
,78.0,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,S18_4409,,,2004-11-17,,,,1.0,Shipped,10332.0,50.0,100.0,7310.0,2.0,Large
,68.0,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,S18_4409,,,2004-11-25,,,,1.0,Shipped,10344.0,21.0,100.0,2203.11,4.0,Small
,4.0,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,S18_4409,,,2005-01-12,,,,6.0,Resolved,10367.0,43.0,62.72,2696.96,8.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_4409,,,2005-02-16,,,,1.0,Shipped,10380.0,32.0,100.0,3376.64,1.0,Medium
,62.0,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,S18_4409,,,2005-04-22,,,,5.0,On Hold,10407.0,6.0,90.19,541.14,3.0,Small
,21.0,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,S18_4409,,,2005-05-29,,,,3.0,In Process,10420.0,66.0,92.95,6134.7,6.0,Medium
,49.0,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,S18_4522,,,2003-02-11,,,,1.0,Shipped,10105.0,41.0,82.5,3382.5,10.0,Medium
,27.0,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,S18_4522,,,2003-04-16,,,,1.0,Shipped,10117.0,23.0,97.42,2240.66,4.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_4522,,,2003-06-06,,,,1.0,Shipped,10128.0,43.0,92.16,3962.88,1.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_4522,,,2003-08-08,,,,1.0,Shipped,10142.0,24.0,70.22,1685.28,7.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_4522,,,2003-09-28,,,,1.0,Shipped,10153.0,22.0,83.38,1834.36,6.0,Small
,22.0,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,S18_4522,,,2003-10-21,,,,1.0,Shipped,10166.0,26.0,73.73,1916.98,1.0,Small
,77.0,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,S18_4522,,,2003-11-07,,,,1.0,Shipped,10177.0,35.0,74.6,2611.0,8.0,Small
,51.0,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,S18_4522,,,2003-11-14,,,,1.0,Shipped,10185.0,47.0,77.24,3630.28,8.0,Medium
,54.0,Enaco Distributors,(93) 203 4555,"Rambla de Catalu§a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,S18_4522,,,2003-11-26,,,,1.0,Shipped,10197.0,50.0,100.0,5090.5,14.0,Medium
,31.0,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,S18_4522,,,2004-01-02,,,,1.0,Shipped,10208.0,45.0,87.77,3949.65,8.0,Medium
,57.0,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,S18_4522,,,2004-02-18,,,,1.0,Shipped,10221.0,39.0,89.53,3491.67,2.0,Medium
,60.0,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,S18_4522,,,2004-03-20,,,,1.0,Shipped,10232.0,23.0,89.53,2059.19,5.0,Small
,1.0,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,S18_4522,,,2004-05-07,,,,4.0,Cancelled,10248.0,42.0,75.48,3170.16,11.0,Medium
,44.0,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,S18_4522,,,2004-06-17,,,,1.0,Shipped,10261.0,20.0,89.53,1790.6,9.0,Small
,57.0,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,S18_4522,,,2004-07-21,,,,1.0,Shipped,10273.0,33.0,71.09,2345.97,12.0,Small
,58.0,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,S18_4522,,,2004-08-20,,,,1.0,Shipped,10283.0,34.0,100.0,3580.88,14.0,Medium
,37.0,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,S18_4522,,,2004-09-09,,,,1.0,Shipped,10293.0,49.0,100.0,4946.06,3.0,Medium
,78.0,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,S18_4522,,,2004-10-14,,,,1.0,Shipped,10306.0,39.0,90.4,3525.6,8.0,Medium
,15.0,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,S18_4522,,,2004-10-29,,,,1.0,Shipped,10315.0,36.0,100.0,3602.16,7.0,Medium
,25.0,"Volvo Model Replicas, Co",0921-12 3555,BerguvsvÑgen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,S18_4522,,,2004-11-09,,,,1.0,Shipped,10326.0,50.0,86.01,4300.5,5.0,Medium
,28.0,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,S18_4522,,,2004-11-21,,,,1.0,Shipped,10337.0,29.0,100.0,4498.19,2.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_4522,,,2004-12-02,,,,1.0,Shipped,10350.0,30.0,100.0,3023.1,3.0,Medium
,36.0,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,S18_4522,,,2005-01-26,,,,1.0,Shipped,10372.0,41.0,86.89,3562.49,7.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_4522,,,2005-02-22,,,,1.0,Shipped,10383.0,28.0,58.58,1640.24,7.0,Small
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_4522,,,2005-03-23,,,,1.0,Shipped,10396.0,45.0,100.0,4739.4,5.0,Medium
,59.0,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,S18_4522,,,2005-05-06,,,,5.0,On Hold,10414.0,16.0,75.48,1207.68,11.0,Small
,18.0,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,S18_4600,,,2003-01-29,,,,1.0,Shipped,10103.0,36.0,100.0,4228.2,5.0,Medium
,63.0,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,S18_4600,,,2003-04-01,,,,1.0,Shipped,10114.0,41.0,100.0,4815.45,9.0,Medium
,26.0,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart°n,S18_4600,,,2003-05-28,,,,1.0,Shipped,10126.0,50.0,100.0,7083.0,5.0,Large
,6.0,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,S18_4600,,,2003-07-24,,,,1.0,Shipped,10140.0,40.0,100.0,4601.2,5.0,Medium
,27.0,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,S18_4600,,,2003-09-19,,,,1.0,Shipped,10150.0,49.0,100.0,6467.02,2.0,Medium
,64.0,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,S18_4600,,,2003-10-21,,,,6.0,Resolved,10164.0,45.0,100.0,5012.55,3.0,Medium
,50.0,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,S18_4600,,,2003-11-06,,,,1.0,Shipped,10175.0,47.0,100.0,5121.59,10.0,Medium
,30.0,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,S18_4600,,,2003-11-13,,,,1.0,Shipped,10183.0,21.0,100.0,2441.04,2.0,Small
,31.0,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,S18_4600,,,2003-11-25,,,,1.0,Shipped,10194.0,32.0,100.0,4262.08,5.0,Medium
,65.0,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,S18_4600,,,2003-12-09,,,,1.0,Shipped,10207.0,47.0,100.0,6658.02,16.0,Medium
,66.0,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,S18_4600,,,2004-02-04,,,,1.0,Shipped,10217.0,38.0,100.0,4509.08,5.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_4600,,,2004-03-11,,,,1.0,Shipped,10229.0,41.0,100.0,4716.23,10.0,Medium
,35.0,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,S18_4600,,,2004-05-04,,,,1.0,Shipped,10245.0,21.0,100.0,2390.22,3.0,Small
,66.0,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,S18_4600,,,2004-06-15,,,,1.0,Shipped,10259.0,41.0,100.0,4666.62,13.0,Medium
,21.0,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,S18_4600,,,2004-07-19,,,,1.0,Shipped,10270.0,38.0,100.0,5383.08,3.0,Medium
,19.0,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,S18_4600,,,2004-08-19,,,,1.0,Shipped,10281.0,25.0,99.29,2482.25,10.0,Small
,38.0,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,S18_4600,,,2004-09-08,,,,1.0,Shipped,10291.0,48.0,100.0,5288.64,5.0,Medium
,16.0,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,S18_4600,,,2004-10-13,,,,1.0,Shipped,10305.0,22.0,99.29,2184.38,14.0,Small
,32.0,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,S18_4600,,,2004-10-22,,,,1.0,Shipped,10313.0,28.0,100.0,2881.76,8.0,Small
,73.0,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,S18_4600,,,2004-11-05,,,,1.0,Shipped,10323.0,47.0,100.0,6203.06,1.0,Medium
,25.0,"Volvo Model Replicas, Co",0921-12 3555,BerguvsvÑgen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,S18_4600,,,2004-11-19,,,,5.0,On Hold,10334.0,49.0,100.0,6763.47,4.0,Medium
,11.0,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,S18_4600,,,2004-11-29,,,,1.0,Shipped,10347.0,45.0,100.0,5884.65,4.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_4600,,,2004-12-10,,,,1.0,Shipped,10357.0,28.0,100.0,3559.64,2.0,Medium
,43.0,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,S18_4600,,,2005-01-20,,,,1.0,Shipped,10370.0,29.0,57.53,1668.37,6.0,Small
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_4600,,,2005-02-17,,,,1.0,Shipped,10382.0,39.0,100.0,4890.6,1.0,Medium
,44.0,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,S18_4600,,,2005-05-01,,,,1.0,Shipped,10411.0,46.0,100.0,5235.72,3.0,Medium
,15.0,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,S18_4600,,,2005-05-31,,,,3.0,In Process,10425.0,38.0,100.0,4325.16,13.0,Medium
,18.0,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,S18_4668,,,2003-01-29,,,,1.0,Shipped,10103.0,41.0,47.29,1938.89,9.0,Small
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_4668,,,2003-03-26,,,,1.0,Shipped,10113.0,50.0,49.81,2490.5,3.0,Small
,26.0,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart°n,S18_4668,,,2003-05-28,,,,1.0,Shipped,10126.0,43.0,53.83,2314.69,9.0,Small
,6.0,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,S18_4668,,,2003-07-24,,,,1.0,Shipped,10140.0,29.0,43.27,1254.83,9.0,Small
,27.0,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,S18_4668,,,2003-09-19,,,,1.0,Shipped,10150.0,30.0,42.76,1282.8,6.0,Small
,64.0,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,S18_4668,,,2003-10-21,,,,6.0,Resolved,10164.0,25.0,53.83,1345.75,7.0,Small
,29.0,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,S18_4668,,,2003-11-06,,,,1.0,Shipped,10174.0,49.0,44.78,2194.22,2.0,Small
,30.0,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,S18_4668,,,2003-11-13,,,,1.0,Shipped,10183.0,40.0,49.3,1972.0,6.0,Small
,31.0,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,S18_4668,,,2003-11-25,,,,1.0,Shipped,10194.0,41.0,44.78,1835.98,9.0,Small
,32.0,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,S18_4668,,,2003-12-05,,,,1.0,Shipped,10206.0,21.0,53.33,1119.93,4.0,Small
